4963.6193	29.792	28505306	2084	100
746.2489	18.462	26065826	1368	100
6193.9676	39.221	18127052	2942	100
6097.9347	39.504	17173080	2971	100
4282.6486	30.874	15880661	2177	100
5921.0415	37.87	15575710	2744	100
5669.836	33.012	14614098	2344	100
5511.8306	35.9	13088146	2548	100
5299.821	35.684	12807606	2532	100
4970.7665	34.609	10873309	2435	100
3328.512	25.192	10673175	1758	100
2983.4639	23.756	9276684	1651	100
5669.8381	29.221	8589857	2040	100
2685.286	16.7	8123710	1273	100
5828.7189	31.788	6845137	2243	100
2654.4105	20.727	6691067	1513	100
3014.3392	20.024	6652887	1468	100
4627.6972	31.263	6391034	2202	100
5749.8055	34.662	6193299	2442	100
4618.5678	28.945	6039268	2016	100
4289.5147	27.148	6033378	1879	100
6250.0913	39.298	5832168	2956	100
3984.471	26.106	5623725	1823	100
3776.5645	21.762	5327683	1554	99.5
3657.5668	27.417	5126136	1903	100
5998.8848	34.687	4955564	2448	96.6
4410.6596	25.168	4931228	1754	100
5644.8697	35.812	4852302	2541	100
3777.6332	32.777	4553148	2318	100
2073.234	10.928	4427807	1050	100
768.23	18.499	4282277	1373	100
3102.4605	18.572	4279580	1379	100
5856.8793	36.036	4185467	2567	100
3673.5593	25.936	4042227	1813	100
2999.4582	21.802	3965040	1557	80
5020.7404	26.406	3892666	1834	100
5315.8151	34.779	3857850	2457	100
6771.9928	38.393	3706693	2807	100
5840.885	37.167	3623732	2660	100
7117.0453	38.873	3506106	2867	100
5749.8038	31.159	3468494	2191	100
3447.5082	18.603	3429760	1385	100
3373.4055	23.3	3377181	1626	100
4715.7	25.691	3266645	1800	100
1671.248	7.304	3142702	941	100
6194.9547	40.842	3087699	3093	100
6211.9739	40.302	3082270	3036	100
2541.4824	27.899	3029272	1947	100
6001.0065	39.15	2999174	2912	100
4985.6028	29.805	2900994	2087	100
2379.2626	14.091	2865474	1158	100
1767.209	7.358	2837851	946	100
5732.6997	31.772	2823653	2237	100
5444.7634	34.1	2785993	2387	99.9
5924.7552	31.775	2753218	2238	100
2773.4081	14.261	2718799	1168	100
6171.9711	38.416	2702116	2814	100
694.0887	1.158	2701270	588	75.4
5998.8899	31.124	2642661	2186	97.6
5493.8166	35.268	2618842	2488	100
1438.1548	2.925	2501444	732	100
3166.5661	32.358	2499558	2295	97.3
3471.6055	32.073	2485944	2270	100
4002.6129	27.996	2473079	1951	100
6465.9704	38.006	2463925	2766	88.6
7462.0964	39.527	2455794	2979	80
2349.3689	18.43	2431764	1360	100
3678.4475	24.665	2416318	1703	100
6185.9345	37.241	2384941	2668	93.8
2349.3683	18.812	2355002	1402	100
2250.2759	10.375	2282825	1021	87.5
2847.5087	28.729	2275337	1999	94.3
3526.4333	20.318	2252901	1487	100
1366.2072	4.02	2219430	809	86.1
3001.0057	39.182	2198009	2928	100
3678.4468	25.031	2103607	1744	100
1599.2043	3.631	1972896	777	100
4081.604	21.857	1950560	1563	100
1190.1313	14.083	1930121	1156	100
8136.1916	40.385	1925167	3050	78
3328.5107	24.568	1915662	1693	88.5
6146.9096	37.46	1897334	2688	100
2920.4421	37.169	1819890	2663	100
5698.979	38.787	1800469	2854	100
4795.6686	28.107	1753246	1961	71.9
5173.8588	35.919	1743738	2558	60.9
5326.767	27.802	1725570	1935	80
5444.7629	30.401	1702993	2137	85.8
2044.3269	16.8	1700693	1287	100
738.0527	1.182	1641262	632	78.3
7462.0915	38.888	1634847	2874	80
2694.4162	19.735	1609121	1448	100
7117.0417	38.42	1587728	2815	80
2290.2818	10.466	1584520	1032	95.4
3373.4031	22.794	1575094	1606	100
2915.3646	17.907	1557574	1321	100
4756.8228	37.05	1482043	2649	100
2016.295	9.885	1479624	1002	100
5829.7047	33.293	1447881	2353	100
3431.5155	22.107	1440341	1578	100
4264.6367	29.696	1433371	2064	100
5925.7323	33.241	1432056	2350	100
3182.4272	22.222	1425309	1583	99.7
1607.2309	3.755	1419776	794	100
4952.7552	34.161	1395944	2395	93.5
2296.38	18.835	1386812	1408	80
3549.5082	23.446	1383643	1636	85.3
5937.0323	37.517	1362384	2699	84
5696.949	38.762	1352977	2848	100
4154.7096	32.004	1347786	2260	63.4
4739.7089	27.707	1340256	1923	99.3
1890.4097	27.2	1324986	1882	35.2
4105.6133	24.71	1296733	1711	99.6
5281.8088	35.38	1274053	2498	80
6113.8928	37.371	1264317	2679	82.3
2656.4122	20.709	1244992	1507	80
7791.1787	40.196	1226259	3028	80
5100.706	28.821	1220264	2005	72.4
2074.2409	10.927	1213844	1049	100
4411.7745	36.388	1197779	2592	81.6
6788.9934	39.165	1186898	2920	100
3527.4738	22.091	1170464	1575	80
2334.3569	21.585	1156505	1545	100
2934.4451	24.172	1155214	1673	100
2636.3976	18.804	1152866	1400	97.6
4304.634	30.869	1132415	2173	100
5349.8008	28.686	1113451	1990	80
2596.3069	12.965	1100858	1112	100
2684.3018	16.168	1096933	1249	100
3608.5447	28.628	1088944	1989	100
2921.9455	37.168	1087693	2661	100
2044.3263	15.008	1087020	1206	100
2908.3803	19.514	1083192	1441	94.6
4489.6405	27.773	1082764	1931	80
4185.5829	26.676	1077684	1851	80
6268.0044	38.185	1073205	2794	80
3991.5474	21.646	1048173	1547	60
3330.5152	24.579	1043235	1695	93.6
4490.6219	27.127	1038931	1877	80
6811.0257	38.042	1038312	2776	80
6491.9674	37.532	1036253	2703	80
4505.625	31.621	1002984	2224	86.5
4837.7274	34.473	992916	2421	93.9
3005.4488	23.759	990628	1652	100
3350.4967	25.194	990396	1759	100
3951.6171	31.433	989340	2212	100
5695.9739	38.804	987637	2858	80
3659.5698	27.424	986365	1908	100
2965.4509	22.54	967811	1595	100
4499.7594	33.698	964258	2366	69.5
4163.6212	31.836	963749	2247	100
2836.577	31.576	950034	2223	93
3013.3527	19.5	945390	1439	100
2095.2201	10.924	942790	1046	100
3001.5062	39.225	918507	2945	87
3856.5272	23.797	914992	1655	77.1
4992.7497	34.605	903016	2433	80
3310.5002	24.096	893984	1666	100
5691.8275	33.022	888451	2347	80
2331.3579	16.469	885794	1261	100
7788.2355	40.175	884379	3026	80
1225.3215	14.484	882395	1184	100
964.1972	1.398	866862	690	78.4
2467.3828	8.386	863243	959	100
2602.3556	17.664	861780	1313	98.3
5533.8175	35.905	861582	2550	80
2676.3951	20.721	859406	1510	100
5942.7626	32.891	842122	2325	81.1
3888.5109	25.946	840848	1815	79.1
7807.1385	39.523	835117	2978	80
5685.8555	32.719	828410	2313	79.4
3073.4551	37.469	823391	2691	92.7
1944.2498	7.202	822760	928	100
3127.5471	30.633	821368	2152	99.5
5321.803	35.673	816363	2529	87
2055.2232	8.676	814821	973	100
6079.9234	38.877	814191	2869	91.5
1528.3836	29.017	808874	2023	100
790.2115	18.745	797817	1394	60
2197.4376	26.474	795604	1842	77
4106.7372	35.844	794641	2544	100
5846.7284	32.924	792004	2329	80
2875.4165	25.013	791085	1743	84.4
1639.2089	6.5	789168	885	100
724.2659	18.394	788520	1349	80
1438.1562	3.346	788494	746	82.1
3301.4496	19.438	786537	1434	60
2694.4156	20.054	779982	1472	99.8
6195.9494	40.865	779244	3096	100
3220.4052	18.523	773618	1375	99.9
5007.5823	29.792	770043	2083	100
4577.5604	25.726	769019	1803	72.7
986.1793	1.381	768449	685	64.7
3549.5052	28.49	765045	1982	89.8
5258.8273	35.671	764942	2528	57.2
1098.2173	26.416	762496	1837	68.7
4257.1368	40.512	759065	3069	95.4
3800.7073	35.207	756452	2481	92.6
3543.4578	25.545	749833	1790	80
5444.759	34.033	747352	2384	80
4945.6046	29.065	741784	2025	82.3
2201.3179	21.654	741480	1548	100
6266.091	37.741	736004	2722	72
6193.9706	38.045	732922	2777	61.4
2378.2754	13.491	732213	1131	98.3
2401.2454	14.072	730261	1152	80
2877.3865	20.523	719953	1499	89.6
5044.752	28.094	717145	1958	94.8
5061.8674	37.418	715498	2682	80
3165.6305	33.316	707354	2356	91.8
2707.2719	16.687	704740	1270	100
2585.3774	21.979	698999	1568	100
1008.1611	1.377	686840	684	65.6
4677.7709	38.184	679796	2792	87.9
3852.669	31.185	679047	2195	58.3
4490.6226	27.733	671624	1925	80
6116.9453	39.506	669138	2972	80
4616.6302	26.668	667830	1850	58
4233.5609	26.641	666523	1849	87.8
4625.7179	34.202	657892	2399	100
2627.348	10.454	649201	1028	79.4
4773.8127	37.853	647998	2742	80
6469.9364	33.705	641710	2367	74.8
5768.9322	38.052	640997	2779	60
4161.5687	24.862	639050	1727	79.1
2546.3668	22.373	637503	1590	100
6128.9031	36.779	635776	2636	80
1130.3643	18.481	622650	1370	87.1
3430.6344	35.935	622088	2560	82.5
2444.355	6.534	616223	889	80
3036.3251	20.019	614575	1464	100
4492.6761	33.529	613402	2358	74.3
4160.5768	30.59	612457	2148	80
2389.3739	18.437	605698	1363	96.6
1976.2771	3.738	595655	789	75.3
2138.3293	1.147	593113	584	94.7
3622.5608	29.912	583628	2106	97.6
3246.445	22.215	582160	1582	100
5691.8282	29.221	576225	2039	82.5
4505.6226	27.358	576133	1900	78.3
1856.3185	3.554	575366	763	100
1646.2406	12.115	570749	1085	96.7
1905.2273	6.835	570547	906	100
2026.3156	14.143	570234	1161	100
5215.8182	34.49	559397	2426	80
1928.2654	24.838	558654	1723	80
2663.4109	24.181	556309	1675	100
3858.5838	31.944	555030	2251	80
2361.2491	11.901	554864	1080	100
1653.2367	5.189	554734	842	66.5
1639.2092	4.628	553873	827	74.4
3965.5546	24.164	552726	1670	60
5100.7026	28.727	551648	1998	67.9
5406.7345	29.934	548898	2109	73
1021.1576	1.264	548483	659	94.7
1944.2558	6.8	547942	903	87
732.0356	1.223	535700	644	63.5
2162.4762	29.791	529408	2081	77
6119.9226	39.51	528303	2974	82.7
2914.4309	24.97	522348	1737	93
4640.5512	28.944	518763	2015	96
2698.3773	20.733	515325	1515	100
2491.5314	31.464	511098	2217	100
4137.7996	34.629	509914	2436	80
5768.8504	36.019	507451	2565	80
2629.4045	23.877	504486	1660	97.1
1660.2558	17.428	499988	1307	100
4298.5738	22.914	499093	1610	75.8
920.2331	1.514	495729	702	100
4410.6583	24.742	492637	1712	83.6
1277.1807	9.356	488162	987	69.1
4271.5153	25.864	486746	1809	80
2548.334	16.606	486336	1264	68.2
3646.579	31.535	482727	2219	72.6
3214.4077	21.541	482194	1544	70.1
5518.8943	36.46	482074	2602	54.3
3000.5039	39.148	480444	2911	80
986.1799	1.049	467700	462	100
1693.2316	7.298	463606	939	100
4609.6813	30.129	462801	2124	87.8
1891.3943	24.135	457176	1668	87.4
6016.9963	38.894	456897	2876	64.9
5022.825	37.933	456297	2757	80
5943.0333	37.842	455216	2739	85.6
3679.4504	24.66	453712	1702	100
6266.0971	38.995	449842	2888	80
7118.0412	38.865	449255	2865	80
3646.4972	19.46	448857	1436	34.9
1536.9778	37.471	448628	2692	100
1247.1836	7.454	448609	950	96.6
2981.4454	19.995	446675	1462	90.3
2218.2949	8.861	446272	975	63.9
1514.481	18.464	445411	1369	100
1640.1945	3.744	441169	790	100
1152.3459	18.497	441105	1372	99.6
3679.5496	27.42	440815	1905	100
3494.6829	34.605	438552	2434	100
1052.1248	1.353	437858	674	49.3
2654.4109	21.504	434143	1542	97.9
5685.8348	28.879	432052	2013	80
3855.5343	29.678	429921	2062	80
6096.9427	38.098	429073	2784	60
1074.1052	1.109	427584	538	99.6
790.2114	18.334	422679	1346	60
4795.6642	27.765	421712	1929	79.8
3180.4565	24.629	421696	1699	88.8
2972.3972	14.829	420401	1199	65.9
4043.6967	34.987	419850	2468	100
4410.7516	24.751	418045	1714	73
4971.7731	34.555	417618	2430	85.9
1980.3094	14.566	415862	1187	92.9
3097.4842	39.219	415209	2941	100
6571.1145	36.765	412226	2632	80
1911.2753	16.01	410927	1243	100
2444.3566	7.125	410812	922	96.7
2913.4687	36.749	408440	2627	67.2
4311.5006	27.13	406315	1878	80
3833.7073	34.018	406247	2382	76.5
3600.4679	18.093	405462	1327	89.9
3639.551	26.571	404208	1847	100
1294.1594	2.732	403523	726	99.2
1675.2672	13.1	403412	1115	76.2
1293.1744	1.143	403385	580	80
3021.4438	21.801	402987	1556	99
3798.5489	21.757	401223	1553	100
5879.9974	36.19	399922	2580	69
730.236	37.222	399266	2666	68.4
3027.4307	23.756	398920	1650	100
3983.4871	25.775	398739	1807	79.2
5921.0432	37.815	398116	2733	87
1348.1956	3.363	398030	752	81.6
5390.9284	38.536	395808	2836	80
5117.8476	37.624	394861	2714	71.4
2875.3607	16.151	386681	1246	80
1789.1922	7.362	386317	948	100
5838.8609	35.407	384778	2502	80
5415.853	35.112	382748	2473	71.9
4296.6562	32.961	378929	2332	80
1008.1617	1.064	377705	479	100
1419.8949	29.726	375395	2074	87
3660.4326	23.272	372331	1622	89
3966.4791	24.82	371426	1720	71.8
3317.5203	29.913	371338	2107	89.9
967.0056	1.263	370572	658	58.1
2524.3237	12.898	368902	1109	85.3
3372.4777	25.189	368258	1757	85.4
1688.2271	3.73	366934	788	100
3903.5056	20.163	366201	1476	65.3
2162.4781	30.074	364292	2117	72.2
1922.4468	24.237	363234	1679	98.6
3655.5461	24.89	363170	1729	80
2090.6685	38.184	358579	2793	80
4006.4561	26.102	358018	1822	93.5
2240.3288	20.053	356022	1471	80
3350.4952	24.574	355645	1694	100
5534.7779	33.009	354807	2343	78.5
1951.2813	11.886	353530	1079	84.4
1460.1381	2.927	350283	733	100
2117.2021	10.924	350029	1047	80
2423.2275	14.076	347870	1154	99.8
5541.8669	38.794	345223	2856	73.5
2968.4497	23.861	344682	1658	100
1872.2652	16.332	342027	1251	100
2615.5216	25.763	341898	1806	67.2
2048.6659	39.079	341221	2897	44.9
3792.5534	21.136	340191	1529	80
2309.3605	19.738	339680	1449	100
5463.9061	37.797	339578	2732	60
956.1362	5.266	339234	843	58.4
6147.9148	37.477	338592	2693	93.8
3855.5317	24.842	338444	1724	69.9
2795.3945	14.27	334303	1170	100
6215.9549	39.192	333309	2930	80
3551.4923	23.575	333168	1643	71.7
5297.8087	34.364	332668	2407	79.6
1567.5013	38.174	331299	2790	80
2389.3741	16.854	329880	1289	99.6
1501.2537	39.141	329673	2908	68.5
5998.793	30.676	329375	2161	69.6
4649.6816	31.259	328749	2199	100
5042.7269	26.413	324436	1836	99.5
1285.8452	24.888	324351	1728	70.3
5862.8716	37.165	323359	2659	80
5164.8207	35.907	322037	2555	80
2667.2737	14.706	318878	1196	85.3
972.1416	5.813	318622	860	100
1030.1431	1.366	317700	679	60
5850.7055	31.791	316767	2245	80
5214.8246	35.906	315682	2553	70.1
2821.5163	29.598	315341	2053	66.8
3355.3902	21.836	313966	1560	74.6
4432.6455	25.168	313810	1753	97.8
5182.782	34.405	312878	2416	60
3677.4585	24.307	311777	1682	97.5
1380.2332	35.988	310830	2562	69.6
1622.2291	12.403	308922	1088	85.2
2586.9305	35.906	308845	2551	60
2272.2608	10.381	306557	1022	100
3244.4838	27.218	306193	1884	86.1
3311.4982	24.081	305703	1664	67.5
1306.2086	6.564	305634	891	80
5750.8102	31.176	305381	2194	65.4
6014.8832	34.398	305299	2413	71
2585.3772	15.706	304891	1224	95.9
2878.3881	20.771	304724	1517	65.2
2524.3208	12.654	302891	1097	98.2
4970.7684	34.148	302466	2390	73.9
2676.4041	17.959	302396	1323	97.7
5999.8972	34.68	302005	2447	100
1576.235	12.265	299987	1087	71.7
4326.6146	30.874	299544	2176	97.2
5670.8349	30.713	296782	2166	70.2
2251.2768	9.985	295624	1008	69.3
5626.8501	35.493	295370	2513	73.6
1002.1442	1.505	295201	701	61.8
3310.4979	23.409	295201	1629	78.8
5713.8065	33.018	294318	2346	89.4
843.9648	1.36	294033	677	35.5
2729.2526	16.692	293332	1272	100
3328.5146	24.637	289468	1700	83.9
4426.6543	24.822	289082	1722	60
3641.5571	26.568	284641	1846	100
5343.7837	35.677	283423	2530	97.2
2650.3766	14.601	281326	1189	90.1
730.2358	37.111	280944	2657	69.6
877.1745	1.08	279945	497	76.4
6268.9862	39.7	278794	2995	60
2853.3759	18.834	277442	1407	85.4
1688.033	1.24	276703	649	55
1974.0154	37.872	276384	2746	100
4966.6218	29.125	276094	2027	86.4
4831.7976	35.933	275409	2559	42.4
3953.5943	28.742	274726	2000	84.9
4161.571	24.942	273406	1736	95.1
1326.2002	3.72	273153	786	86.4
1857.4355	30.196	272791	2126	100
5822.8667	36.532	272463	2606	74.1
6442.9118	37.909	271885	2751	71
2530.3711	24.697	270225	1707	99
6492.9905	37.542	268318	2705	77.9
3984.5931	27.182	266465	1881	93.6
5848.9157	38.627	266223	2841	63
693.9731	1.387	265060	687	49.8
1021.1579	3.348	264954	747	100
1480.5112	37.874	262679	2748	80
957.1403	1.169	262324	600	100
4185.5834	26.845	262230	1860	77.8
2773.412	12.478	262222	1090	96.7
2072.2501	10.309	261640	1016	99.5
1660.256	14.857	261055	1200	100
5215.8279	37.64	260930	2717	65
5029.5675	29.806	260588	2088	90.9
1456.4827	36.67	259594	2620	45.1
1711.2527	6.892	259196	911	80
5014.7334	34.605	258722	2431	99.9
1537.4793	37.515	256997	2697	76.9
3485.5018	26.024	256821	1819	93.4
3464.5996	18.563	253969	1378	89.8
2711.5049	18.436	252311	1362	99.8
2893.5629	33.144	247743	2349	63.2
4348.7159	35.813	247280	2542	70.4
1635.2615	11.563	246888	1069	100
1959.2493	10.6	245741	1036	91.7
4562.2409	40.89	245341	3102	60
1030.1433	1.077	245337	493	100
5472.8288	36.292	244058	2586	64.9
1929.2442	10.995	243868	1053	86.9
3188.5502	32.362	243034	2296	66.8
3273.4892	25.307	242696	1774	65.2
2634.3538	27.01	242622	1870	45
3058.3075	20.021	240750	1465	100
2639.3988	21.383	239625	1537	76.5
6172.9714	38.395	239008	2809	91.5
3011.9951	39.125	238490	2907	68.3
3432.5846	31.982	238302	2255	60
2007.2818	10.862	237534	1043	77.6
943.2182	1.423	237066	696	79.8
4828.8161	35.989	237025	2563	40.2
4914.1952	40.882	236892	3101	50.2
3279.4938	25.21	236117	1763	71.2
5166.7831	35.906	234674	2552	69.9
1021.1581	2.494	234203	723	100
1052.1245	1.092	232580	513	100
1393.5566	38.282	232408	2796	69.6
6193.0125	38.013	231994	2767	43
2038.2796	9.902	231917	1004	96.3
3806.5304	29.51	231278	2047	75
2996.3358	18.628	231013	1389	90.2
4296.6644	31.876	230522	2249	76.8
6772.999	38.389	229831	2806	71.7
2869.4935	28.725	229579	1997	93.7
2913.9692	36.763	229437	2631	54.7
3223.4362	20.441	229419	1496	63.7
1494.5041	18.454	228683	1367	80
5337.801	34.804	228159	2461	80
1248.3445	14.641	227640	1192	80
6788.0561	39.227	227589	2947	50.4
3695.5437	25.932	226515	1812	100
1905.2281	6.327	225951	876	67.2
