7368.2361	45.446	8115206	3381	80
10997.7688	46.942	6971280	3838	80
10346.6815	46.806	6179189	3749	100
12273.9271	46.951	6019342	3847	74.2
10995.8885	46.939	5670761	3837	80
7039.198	45.149	5414372	3350	80
6536.2537	46.283	4386961	3513	80
7713.3006	45.574	4221938	12841	58
8042.3492	46.255	3190026	3501	80
7023.1878	45.283	3037253	3361	80
8388.407	46.303	2783744	3518	79.8
10345.6846	46.81	2740403	3755	80
6365.0897	44.255	2623406	3275	80
6136.9941	46.962	2531788	3853	60
6717.1789	45.223	2506731	3354	80
12620.982	46.807	2357282	3750	68.6
8766.4808	46.339	2304078	3540	93.6
7714.3005	45.716	2242020	3405	79.7
7024.2012	45.287	2022098	3363	96
6444.2505	46.831	2008470	3785	80
10692.7464	46.641	1957098	3662	90.3
8043.3444	46.256	1593386	3502	80
5734.1045	46.85	1511881	3807	80
10527.6199	46.791	1428822	3736	80
10001.6442	46.67	1411358	3691	76.2
6464.1928	46.294	1371778	3516	100
9695.5543	46.654	1350948	3673	71.1
10002.6121	46.669	1331322	3690	71
6718.1716	45.232	1303765	3357	95
6398.1211	44.707	1295323	3310	82.2
6398.1249	44.695	1269451	3309	80
10690.6782	46.639	1256082	3661	60.5
4383.2392	46.373	1239951	3547	90.3
8059.3181	45.546	1230685	3389	55.2
10000.7233	46.674	1199382	3695	79.4
3857.6494	45.719	1171608	3406	67.5
9070.5174	46.429	1135368	3587	80
9375.5138	46.534	1064629	3612	79.7
3068.7306	46.964	1064516	3856	72.7
1543.2608	45.596	980861	3400	69.5
9111.529	46.141	943882	3466	70.8
7061.1622	44.998	927526	3337	80
6694.123	44.984	891599	3333	41.9
6743.162	44.49	850766	3291	80
8765.4849	46.381	845155	3550	72
4383.8871	46.966	814124	3857	54.5
4407.9384	45.765	796411	3412	100
4383.7451	46.33	759586	3535	100
9378.5525	46.538	754693	3613	56.2
6537.2217	46.275	743193	3510	80
4384.2537	46.959	733694	3852	46.4
4101.9112	45.775	709161	3413	89.1
6462.263	46.286	701893	3514	76.1
5737.689	46.836	687272	3795	89.1
5325.8802	46.811	640774	3756	78.1
5415.8476	46.974	635960	3859	60
8058.3503	45.564	579816	3393	60
2191.6585	44.285	576944	3280	100
3857.1495	45.573	560812	3396	49
4053.1578	46.77	525853	3733	51.4
8599.7476	46.39	507915	3554	46.3
1534.6144	46.831	501652	3786	58.1
