6705.8574	26.952	218003	3673	0.157	50.6
6636.7453	26.63	85099	3649	0.129	49.9
6615.8495	26.455	89044	3625	0.159	43.5
6614.8364	26.615	673220	3644	0.166	80
6590.8293	25.934	80312	3599	0.114	60
6557.7948	24.745	237982	3470	0.168	45.8
6511.8611	25.011	351862	3516	0.197	60
6510.8545	25.336	134002	3572	0.116	60
6509.8604	25.336	1019699	3573	0.186	80
6509.0009	23.422	229488	3295	0.197	50.5
6464.8811	26.625	160977	3645	0.15	91.9
6462.8917	26.658	115480	3654	0.13	37.5
6453.8807	24.114	92564	3399	0.151	40.4
6446.867	25.881	110562	3597	0.146	54.2
6433.8703	25.021	360242	3517	0.238	48.3
6432.9106	25.42	154742	3578	0.184	55.3
6424.9108	26.717	113335	3658	0.159	45.8
6418.8731	24.188	67775	3415	0.124	42.6
6401.8684	25.146	29055	3535	0.091	33.2
6400.8827	24.653	697992	3463	0.217	75.9
6400.8769	25.144	368630	3534	0.206	67.6
6399.8913	25.17	1234944	3538	0.206	80
6398.7551	26.284	142257	3615	0.166	55.2
6362.8756	24.442	20089	3444	0.108	34.1
6360.7991	26.307	99434	3617	0.148	60
6359.7885	26.309	359342	3618	0.17	68.2
6344.8337	24.963	67746	3511	0.145	60.6
6344.795	25.336	469428	3571	0.184	72.9
6343.8149	24.976	360485	3512	0.194	78.3
6291.7664	25.967	220412	3602	0.191	67
6270.7998	25.99	74944	3606	0.129	55.1
6269.8031	25.513	40918	3583	0.101	30.8
6269.8012	25.65	112523	3593	0.165	46.4
6269.8003	25.98	3057757	3604	0.229	99
6255.8337	21.774	54476	3096	0.115	60
6242.8149	26.666	518521	3656	0.178	74.2
6236.7731	25.138	98908	3533	0.137	43
6181.8054	23.066	30266	3254	0.093	32.5
6180.8037	23.079	707995	3256	0.184	77.8
6164.803	24.547	433896	3458	0.212	59.3
6150.8396	26.34	139143	3621	0.143	60
6141.85	25.161	114463	3536	0.144	55.5
6137.8498	25.547	42568	3585	0.116	60
6131.8483	24.338	68686	3425	0.154	53.4
6127.8151	24.339	74951	3426	0.145	46.1
6117.8121	25.944	160156	3601	0.167	59.8
6116.9546	25.658	60716	3594	0.14	40.8
6111.8296	24.08	50452	3389	0.134	38.1
6110.8451	24.123	62408	3401	0.185	36.1
6110.8123	24.657	50965	3464	0.134	35
6108.8312	23.416	37248	3292	0.097	35
6094.8588	25.668	1003783	3595	0.165	83.8
6094.8556	25.089	316944	3525	0.177	82.1
6094.8502	24.509	849247	3455	0.183	76.9
6094.8372	24.676	152075	3465	0.146	46.7
6091.8244	26.866	156463	3668	0.184	35
6087.8165	25.054	98288	3520	0.132	77.1
6071.9045	23.132	67636	3268	0.132	60.7
6071.7778	23.146	402012	3270	0.153	80
6054.8451	25.406	173735	3575	0.193	60
6022.7622	24.137	38787	3407	0.1	71.2
6021.762	24.142	39205	3408	0.089	60
6020.769	24.136	1088992	3406	0.192	96.3
6019.8104	24.13	742281	3403	0.222	69.6
6019.7725	23.949	51935	3373	0.165	49.1
6015.7998	23.087	221852	3258	0.138	73.5
6015.7934	24.106	62203	3396	0.143	49
5999.7936	24.445	90914	3445	0.133	34.9
5998.7854	24.132	13667054	3405	0.236	100
5990.6913	25.274	1608492	3560	0.345	100
5969.7018	24.426	43221	3443	0.141	46.9
5968.7129	25.279	3790791	3561	0.313	99
5963.7095	25.251	64977	3549	0.184	54
5959.7864	25.25	438242	3548	0.208	58
5957.7668	25.268	75760	3553	0.157	60
5948.6944	22.317	219982	3158	0.173	41.2
5947.7314	25.554	69322	3586	0.115	48.7
5947.7291	25.272	1006803	3558	0.226	100
5947.7266	24.865	301577	3501	0.15	57.1
5946.731	25.27	18191964	3555	0.267	100
5946.7266	24.832	133976	3489	0.122	39.1
5945.7479	25.202	202320	3539	0.248	80
5942.7787	26.458	157202	3626	0.163	56.1
5942.7519	25.241	401770	3547	0.241	94.7
5941.7456	25.206	176145	3540	0.204	72.2
5941.7333	25.164	30146	3537	0.092	39.8
5925.7521	25.558	45608	3587	0.109	64.6
5924.7535	25.268	104745696	3554	0.246	100
5924.7504	24.832	392194	3488	0.175	59.8
5924.7454	24.424	1128908	3441	0.154	49.4
5918.7361	23.633	75119	3325	0.141	78.5
5913.762	25.253	71542	3551	0.138	63.1
5906.6999	23.136	187926	3269	0.138	42.7
5904.7322	23.746	41393	3343	0.111	73.9
5896.7644	23.636	221199	3327	0.168	80
5895.7861	23.621	216276	3322	0.161	56.8
5881.7525	23.746	115007	3342	0.136	80
