8779.2015	11.897	453697	3928	0.175	77.1
2248.2939	5.19	451945	896	0.166	80
6546.9187	11.233	451447	3558	0.111	79.9
5268.5881	9.625	451390	2794	0.098	80
3856.5136	8.261	451330	2028	0.154	86.8
5944.7868	9.931	451176	2956	0.132	80
3246.4364	7.92	450969	1890	0.088	100
2563.3267	6.812	450948	1473	0.112	100
4535.6142	8.727	450044	2274	0.121	80
9497.3405	11.583	449661	3783	0.145	65
5472.758	11.116	449140	3504	0.146	80
4825.6426	10.163	448122	3057	0.117	80
10291.202	11.991	442957	3961	0.13	62.4
2257.3036	6.373	442831	1329	0.142	80
4598.5874	8.856	440518	2335	0.129	87
4163.6093	10.136	440387	3042	0.139	92.9
9289.154	11.74	437725	3873	0.124	68.5
3716.3841	8.407	436825	2100	0.136	82.9
6565.7611	9.924	435618	2955	0.107	77.3
8294.0672	10.602	435258	3235	0.118	47.9
1320.1087	2.6	433335	246	0.146	100
7603.3622	11.486	433216	3699	0.137	79.8
4674.6728	9.584	432866	2765	0.153	74.1
7654.877	10.826	432660	3326	0.126	78.1
4671.6713	9.269	432349	2544	0.121	80
5182.7089	10.661	429858	3269	0.115	80
7163.1379	11.224	428929	3553	0.143	68.2
2596.3107	5.754	428494	1095	0.099	100
1653.2338	4	428032	579	0.169	100
5270.6317	9.631	426272	2801	0.098	80
7143.9241	9.89	426108	2929	0.142	60
2553.3324	5.751	425442	1093	0.132	100
7797.4596	11.497	425420	3710	0.153	60
8751.018	11.983	422118	3950	0.178	53.3
1343.1824	2.965	421079	311	0.112	100
1308.1874	3.062	421001	347	0.095	100
7495.1508	10.761	420621	3295	0.125	80
5284.7894	9.749	418783	2862	0.114	80
2160.3094	3.116	418247	380	0.08	100
6635.7428	10.232	418064	3081	0.137	74
4121.5987	8.308	417478	2036	0.09	100
3395.3788	8.12	417354	1966	0.087	100
7659.0006	10.497	416168	3201	0.107	61.9
2072.246	5.262	416105	936	0.149	78.8
4432.6247	8.52	414080	2173	0.108	80
2007.2807	5.439	413530	985	0.086	100
5989.8907	11.066	412916	3464	0.106	58
9867.3132	11.031	412897	3422	0.11	79.7
9866.3028	11.03	412887	3420	0.136	65.7
9511.3348	9.043	412668	2423	0.118	80
6145.9859	11.373	412576	3635	0.131	65.8
2256.3202	5.446	412189	988	0.111	100
4508.6461	10.188	410817	3064	0.1	80
4199.5639	8.361	410092	2073	0.106	96.4
8141.1347	11.671	408396	3817	0.162	64.4
3197.4293	8.202	407693	2016	0.15	88.9
2939.3721	6.095	407149	1228	0.109	100
989.1215	1.887	407114	139	0.106	100
4905.6183	8.614	404754	2213	0.191	78.5
5599.7058	9.754	404679	2870	0.119	80
3283.4326	7.052	404543	1562	0.112	93.3
2325.351	6.722	404444	1448	0.13	100
2658.3507	5.774	404423	1111	0.109	100
3625.4009	8.034	402896	1937	0.104	100
3612.4807	7.83	401351	1853	0.097	100
